ticker,n,spec,window,dep,shock,cov_type,alpha,r2,beta,se,ci_low,ci_high,t,p,sample,dep_mode
XLK,213,baseline,m1_p1,car_adj,surprise_bps,HC1,0.28656605874329016,0.036345168382441506,-1.3069810404138376,0.8799060296688023,-3.0315651683443225,0.4176030875166471,-1.4853643415829154,0.13744733622175814,baseline,car_adj
QQQ,212,baseline,m1_p1,car_adj,surprise_bps,HC1,0.2992262862642325,0.03174418198589135,-1.2740541486667578,1.0491948948201462,-3.330438355277534,0.7823300579440187,-1.2143160007323113,0.22462707782780256,baseline,car_adj
XLY,213,baseline,m1_p1,car_adj,surprise_bps,HC1,0.08592630630468784,0.03640940286612748,-1.1320538325080551,0.6919209816468047,-2.4881940366833923,0.22408637166728193,-1.6361027668415449,0.10181808123769437,baseline,car_adj
XLF,213,baseline,m1_p1,car_adj,surprise_bps,HC1,-0.18743510227478122,0.012874485686580117,-0.8579368187270067,0.49909532340579504,-1.8361456774547356,0.12027204000072227,-1.7189838864297502,0.08561730603449835,baseline,car_adj
XLB,213,baseline,m1_p1,car_adj,surprise_bps,HC1,-0.05194500424384442,0.006131513942330913,-0.5908400732238602,0.7033285038262229,-1.969338610023699,0.7876584635759785,-0.8400627445206513,0.40087320737193866,baseline,car_adj
XLI,213,baseline,m1_p1,car_adj,surprise_bps,HC1,-0.043232096926078795,0.0035296680589729235,-0.25936831278263883,0.36381619935932297,-0.9724349605191562,0.45369833495387846,-0.7129102916235838,0.4759012703054587,baseline,car_adj
SPY,214,baseline,m1_p1,car_adj,surprise_bps,HC1,0.0,,0.0,0.0,0.0,0.0,,,baseline,car_adj
XLRE,72,baseline,m1_p1,car_adj,surprise_bps,HC1,-0.1789315695215536,0.0005996915550856574,0.23635106058779287,1.7425703444319465,-3.179024055026379,3.651726176201965,0.1356335836558954,0.8921109548568457,baseline,car_adj
XLE,213,baseline,m1_p1,car_adj,surprise_bps,HC1,-0.17963252214569303,0.0011872338266334381,0.39550096334209295,1.125337609692666,-1.8101202221039245,2.6011221487881104,0.3514509423088648,0.7252500702822187,baseline,car_adj
XLU,213,baseline,m1_p1,car_adj,surprise_bps,HC1,-0.3081260620380382,0.007954295737382044,0.7206211537304488,0.8470699539743429,-0.9396054484452644,2.380847755906162,0.850722127906187,0.39492372818386634,baseline,car_adj
XLV,213,baseline,m1_p1,car_adj,surprise_bps,HC1,0.03409021129476566,0.015445780739381187,0.7567847851052092,0.4650574614000468,-0.1547110899805089,1.6682806601909275,1.627293072187086,0.10367486856954382,baseline,car_adj
XLP,213,baseline,m1_p1,car_adj,surprise_bps,HC1,-0.19870065269008708,0.022513001912861874,1.1082481746231683,0.9634940516549905,-0.7801654659391876,2.996661815185524,1.150238730295775,0.2500455583185788,baseline,car_adj
GLD,164,baseline,m1_p1,car_adj,surprise_bps,HC1,0.16460962959376274,0.004721116236186429,1.2913608625206596,1.7280139399393217,-2.0954842245435708,4.67820594958489,0.7473092853440784,0.4548768888640299,baseline,car_adj
TLT,183,baseline,m1_p1,car_adj,surprise_bps,HC1,0.23654839158146285,0.01136863773101826,1.7859248099798626,1.3975741653488285,-0.9532702198274678,4.525119839787193,1.2778748021104864,0.2012935740304863,baseline,car_adj
IEF,183,baseline,m1_p1,car_adj,surprise_bps,HC1,0.08280063048105825,0.021586945561555604,1.9802101089061386,1.0194406380379426,-0.017856826024762254,3.978277043837039,1.9424476865247715,0.05208292715541828,baseline,car_adj
SPY,202,baseline,m1_p1,car_raw,surprise_orth_bps,HC1,0.3253996130450412,0.07659206982552103,-3.2560174960431376,1.1282056202382142,-5.467259878865711,-1.0447751132205645,-2.886014249207204,0.0039015449267148085,baseline,auto
XLY,201,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,0.12087285252859148,0.05569318963042669,-1.4784368932723886,0.5206048935971656,-2.4988037348981402,-0.45807005164663717,-2.839844403030863,0.004513554354316895,baseline,auto
XLK,201,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,0.2542706924745923,0.030178957546349583,-1.3487430589307454,1.060001880432669,-3.4263085681235097,0.7288224502620184,-1.2723968549755957,0.20323215095485625,baseline,auto
QQQ,200,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,0.2716311849784958,0.02778230682605165,-1.3454910381466332,1.2209235007177701,-3.7384571274320253,1.0474750511387594,-1.1020273074894789,0.27044979996876295,baseline,auto
XLRE,60,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,0.181515056435274,0.01681616004838793,-1.281846601843512,1.4444795331757714,-4.112974463273254,1.5492812595862302,-0.8874107056576277,0.3748578217773396,baseline,auto
TLT,171,baseline,m1_p1,car_raw,surprise_orth_bps,HC1,0.3380286151375512,0.01722173680497896,-1.2092956208272017,0.8627553953765309,-2.900265123232817,0.48167388157841357,-1.4016668308396156,0.161014759919195,baseline,auto
XLF,201,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,-0.09466254194991802,0.01760165275464254,-1.0911275033796959,0.822036387833817,-2.702289217515377,0.5200342107559853,-1.3273469636240462,0.18439393518739733,baseline,auto
IEF,171,baseline,m1_p1,car_raw,surprise_orth_bps,HC1,0.20097870319661088,0.04160958366947731,-0.9660219716750191,0.46897098889425914,-1.8851882197019005,-0.04685572364813758,-2.0598757589519723,0.03941041967733273,baseline,auto
GLD,152,baseline,m1_p1,car_raw,surprise_orth_bps,HC1,0.19780056566491233,0.0013755857514168301,-0.5377972542384181,1.9442805245017452,-4.348517058104485,3.2729225496276486,-0.276604763284474,0.7820836067877404,baseline,auto
XLE,201,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,-0.1118625897100123,0.0005940096882595114,-0.2867022617464398,1.2684282690575386,-2.772775986071697,2.199371462578817,-0.22602954281322027,0.8211784430039855,baseline,auto
XLI,201,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,0.022677439678121355,0.0007890362208395896,-0.12399033411448632,0.37748640450498605,-0.8638500915977775,0.6158694233688048,-0.32846304564817397,0.7425615810079571,baseline,auto
XLB,201,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,-0.04886751695604,0.0009504629373979778,0.2626511016310651,0.815798912383297,-1.3362853852671444,1.8615875885292745,0.3219556898693932,0.7474862629805794,baseline,auto
XLV,201,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,0.0217463402088115,0.01787138983471559,0.9035742007043369,0.5618260034898956,-0.19758453171393342,2.004732933122607,1.6082812028841726,0.1077736055637679,baseline,auto
XLU,201,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,-0.2549921162367595,0.025784912636915402,1.2989123200803863,0.8261508627056331,-0.3203136166193494,2.918138256780122,1.5722459162318922,0.11589353051928762,baseline,auto
XLP,201,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,-0.24496078902009355,0.0677172097667692,1.9661639555039634,0.8024043083796539,0.3934804100400705,3.5388475009678566,2.45034072595443,0.014272108908570714,baseline,auto
XLY,201,baseline,m1_p1,car_raw,surprise_orth_bps,HC1,0.42815132406435763,0.11365511282440177,-4.735798450988002,1.2336672118510008,-7.1537417551239075,-2.3178551468520956,-3.838797372171694,0.00012363840926122799,baseline,car_raw
QQQ,200,baseline,m1_p1,car_raw,surprise_orth_bps,HC1,0.586690912894168,0.08965515248642808,-4.611471104154035,1.8495203262862476,-8.236464332349849,-0.9864778759582193,-2.4933335625533015,0.0126549898554134,baseline,car_raw
XLK,201,baseline,m1_p1,car_raw,surprise_orth_bps,HC1,0.5615491640103584,0.09633939093958444,-4.606104616646359,1.6836202730687584,-7.905939715502616,-1.3062695177901014,-2.7358334241549294,0.006222251457061964,baseline,car_raw
XLF,201,baseline,m1_p1,car_raw,surprise_orth_bps,HC1,0.21261592958584827,0.07029935220190542,-4.348489061095311,1.6967562963842724,-7.674070292550053,-1.0229078296405674,-2.5628247676827765,0.0103824434878186,baseline,car_raw
XLE,201,baseline,m1_p1,car_raw,surprise_orth_bps,HC1,0.19541588182575384,0.04599536687962347,-3.5440638194620537,1.5182243270361384,-6.519728820905446,-0.568398818018662,-2.3343479328781,0.019577510767233578,baseline,car_raw
XLI,201,baseline,m1_p1,car_raw,surprise_orth_bps,HC1,0.32995591121388745,0.07944838499135176,-3.381351891830099,0.9988623408422395,-5.33908610539426,-1.4236176782659378,-3.385203099136711,0.0007112560712028618,baseline,car_raw
SPY,202,baseline,m1_p1,car_raw,surprise_orth_bps,HC1,0.3253996130450412,0.07659206982552103,-3.2560174960431376,1.1282056202382142,-5.467259878865711,-1.0447751132205645,-2.886014249207204,0.0039015449267148085,baseline,car_raw
XLB,201,baseline,m1_p1,car_raw,surprise_orth_bps,HC1,0.2584109545797261,0.04707834359107721,-2.9947104560845483,1.1169905536349787,-5.183971712280562,-0.8054491998885347,-2.681052625144393,0.0073390973432397675,baseline,car_raw
XLRE,60,baseline,m1_p1,car_raw,surprise_orth_bps,HC1,0.3191710447352849,0.0373877804808731,-2.669171228018995,2.282136514720659,-7.14207660467525,1.8037341486372598,-1.1695931469488408,0.24216473650020154,baseline,car_raw
XLV,201,baseline,m1_p1,car_raw,surprise_orth_bps,HC1,0.32902481174457787,0.04884395886226167,-2.3537873570112775,0.9663849402604794,-4.24786703512371,-0.459707678898846,-2.4356622904086622,0.014864554944208175,baseline,car_raw
XLU,201,baseline,m1_p1,car_raw,surprise_orth_bps,HC1,0.05228635529900655,0.028821038736687954,-1.9584492376352278,1.1490927336042198,-4.210629610396177,0.2937311351257219,-1.7043439405385477,0.08831685043163572,baseline,car_raw
XLP,201,baseline,m1_p1,car_raw,surprise_orth_bps,HC1,0.06231768251567263,0.0162422492082247,-1.291197602211651,1.0052159603568624,-3.2613846811959437,0.6789894767726422,-1.28449771306184,0.1989678632592189,baseline,car_raw
TLT,171,baseline,m1_p1,car_raw,surprise_orth_bps,HC1,0.3380286151375512,0.01722173680497896,-1.2092956208272017,0.8627553953765309,-2.900265123232817,0.48167388157841357,-1.4016668308396156,0.161014759919195,baseline,car_raw
IEF,171,baseline,m1_p1,car_raw,surprise_orth_bps,HC1,0.20097870319661088,0.04160958366947731,-0.9660219716750191,0.46897098889425914,-1.8851882197019005,-0.04685572364813758,-2.0598757589519723,0.03941041967733273,baseline,car_raw
GLD,152,baseline,m1_p1,car_raw,surprise_orth_bps,HC1,0.19780056566491233,0.0013755857514168301,-0.5377972542384181,1.9442805245017452,-4.348517058104485,3.2729225496276486,-0.276604763284474,0.7820836067877404,baseline,car_raw
XLY,201,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,0.12087285252859148,0.05569318963042669,-1.4784368932723886,0.5206048935971656,-2.4988037348981402,-0.45807005164663717,-2.839844403030863,0.004513554354316895,baseline,car_adj
XLK,201,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,0.2542706924745923,0.030178957546349583,-1.3487430589307454,1.060001880432669,-3.4263085681235097,0.7288224502620184,-1.2723968549755957,0.20323215095485625,baseline,car_adj
QQQ,200,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,0.2716311849784958,0.02778230682605165,-1.3454910381466332,1.2209235007177701,-3.7384571274320253,1.0474750511387594,-1.1020273074894789,0.27044979996876295,baseline,car_adj
XLRE,60,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,0.181515056435274,0.01681616004838793,-1.281846601843512,1.4444795331757714,-4.112974463273254,1.5492812595862302,-0.8874107056576277,0.3748578217773396,baseline,car_adj
XLF,201,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,-0.09466254194991802,0.01760165275464254,-1.0911275033796959,0.822036387833817,-2.702289217515377,0.5200342107559853,-1.3273469636240462,0.18439393518739733,baseline,car_adj
XLE,201,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,-0.1118625897100123,0.0005940096882595114,-0.2867022617464398,1.2684282690575386,-2.772775986071697,2.199371462578817,-0.22602954281322027,0.8211784430039855,baseline,car_adj
XLI,201,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,0.022677439678121355,0.0007890362208395896,-0.12399033411448632,0.37748640450498605,-0.8638500915977775,0.6158694233688048,-0.32846304564817397,0.7425615810079571,baseline,car_adj
SPY,202,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,0.0,,0.0,0.0,0.0,0.0,,,baseline,car_adj
XLB,201,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,-0.04886751695604,0.0009504629373979778,0.2626511016310651,0.815798912383297,-1.3362853852671444,1.8615875885292745,0.3219556898693932,0.7474862629805794,baseline,car_adj
XLV,201,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,0.0217463402088115,0.01787138983471559,0.9035742007043369,0.5618260034898956,-0.19758453171393342,2.004732933122607,1.6082812028841726,0.1077736055637679,baseline,car_adj
XLU,201,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,-0.2549921162367595,0.025784912636915402,1.2989123200803863,0.8261508627056331,-0.3203136166193494,2.918138256780122,1.5722459162318922,0.11589353051928762,baseline,car_adj
TLT,171,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,0.13413345360307616,0.01216454988806348,1.8950815296139838,1.760727182289036,-1.5558803342732173,5.346043393501184,1.0763061697896208,0.28179035024024657,baseline,car_adj
XLP,201,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,-0.24496078902009355,0.0677172097667692,1.9661639555039634,0.8024043083796539,0.3934804100400705,3.5388475009678566,2.45034072595443,0.014272108908570714,baseline,car_adj
IEF,171,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,-0.0029164583378642906,0.023015817854120213,2.1383551787661657,1.527941655021291,-0.8563554355540882,5.133065793086419,1.399500544892448,0.16166293505887142,baseline,car_adj
GLD,152,baseline,m1_p1,car_adj,surprise_orth_bps,HC1,-0.007709374256034657,0.022280629271514085,3.1892991236112014,3.203159250310376,-3.0887776437434553,9.467375890965858,0.9956729823227393,0.3194090614912243,baseline,car_adj
SPY,214,baseline,d0_p1,car_raw,surprise_bps,HC1,0.13600911143354288,0.04097774258294107,-1.769816661181612,0.8201199691789908,-3.3772222637745335,-0.16241105858869098,-2.1579972780730454,0.030928043425144377,baseline,auto
GLD,164,baseline,d0_p1,car_raw,surprise_bps,HC1,0.1836615128315886,0.025446725934639036,-1.7456693270436825,0.8939704945450424,-3.4978192995934263,0.006480645506061478,-1.9527147010954593,0.05085341072129748,baseline,auto
QQQ,212,baseline,d0_p1,car_adj,surprise_bps,HC1,0.27097966046721284,0.04562789671182732,-1.520945816830754,0.9927546444222662,-3.466709165383263,0.42481753172175557,-1.532046035116631,0.12551107512484044,baseline,auto
XLK,213,baseline,d0_p1,car_adj,surprise_bps,HC1,0.22421082282960578,0.03736978549699388,-1.3146402792726046,0.998482322406116,-3.2716296703885024,0.6423491118432934,-1.316638512041575,0.18795982320945526,baseline,auto
TLT,183,baseline,d0_p1,car_raw,surprise_bps,HC1,0.2478779312588609,0.026160835510220082,-1.3141444542826946,0.7237930752790396,-2.7327528140891,0.10446390552371118,-1.8156355720536015,0.06942629315398582,baseline,auto
IEF,183,baseline,d0_p1,car_raw,surprise_bps,HC1,0.14235371919900625,0.08022998049781827,-1.0721059748213513,0.3119664759144807,-1.6835490319976154,-0.46066291764508677,-3.436606358675691,0.0005890510265268884,baseline,auto
XLY,213,baseline,d0_p1,car_adj,surprise_bps,HC1,0.13089958914849037,0.03846819279704894,-0.9528211489373066,0.4919427438870538,-1.917011209411744,0.011368911537130641,-1.9368537513301893,0.05276322321287576,baseline,auto
XLB,213,baseline,d0_p1,car_adj,surprise_bps,HC1,-0.036998666746416865,0.014585501509081111,-0.7776482627139425,0.5215087657425171,-1.799786661191212,0.24449013576332695,-1.4911508948593366,0.1359218826368668,baseline,auto
XLF,213,baseline,d0_p1,car_adj,surprise_bps,HC1,-0.09224402758214556,0.0021507813996004543,-0.29489707544224564,0.6584460500675549,-1.5854276193373102,0.9956334684528192,-0.44786824283020604,0.654248288789452,baseline,auto
XLI,213,baseline,d0_p1,car_adj,surprise_bps,HC1,0.0316095896210671,0.006544209051257854,-0.2898921309817388,0.260745063449395,-0.8009430644891643,0.22115880252568665,-1.1117837751049144,0.2662311295478249,baseline,auto
XLV,213,baseline,d0_p1,car_adj,surprise_bps,HC1,0.005364330212393784,0.007959017130826918,0.46314856670038224,0.47396549119477327,-0.4658067259562095,1.392103859356974,0.9771778226572493,0.3284811253286931,baseline,auto
XLRE,72,baseline,d0_p1,car_adj,surprise_bps,HC1,-0.18762944805616416,0.006325626706474963,0.6068581161493922,1.5811860452243913,-2.492209585347736,3.70592581764652,0.3837993119040404,0.701127198103793,baseline,auto
XLU,213,baseline,d0_p1,car_adj,surprise_bps,HC1,-0.21389351635397044,0.006975075372145811,0.6334194920023408,0.9573224623406538,-1.2428980557765428,2.5097370397812244,0.6616574006355496,0.5081908116001681,baseline,auto
XLE,213,baseline,d0_p1,car_adj,surprise_bps,HC1,-0.17009193467753192,0.011454847699353676,1.0598091799861475,0.992830953297766,-0.886103731214042,3.005722091186337,1.0674618639415987,0.2857633257192287,baseline,auto
XLP,213,baseline,d0_p1,car_adj,surprise_bps,HC1,-0.2001651631375252,0.026979048978489573,1.1296539356107482,0.9863056110274098,-0.8034695397527464,3.0627774109742427,1.145338648569601,0.2520689019598231,baseline,auto
QQQ,212,baseline,d0_p1,car_raw,surprise_bps,HC1,0.3980000797394503,0.06857573061374345,-3.2975579231280028,1.5285297936230862,-6.293421267925694,-0.3016945783303124,-2.1573396455111125,0.030979210101952284,baseline,car_raw
XLK,213,baseline,d0_p1,car_raw,surprise_bps,HC1,0.34868098074938003,0.06376421686926126,-3.0934205930500274,1.5727970313769892,-6.17604612954044,-0.01079505655961488,-1.966827588898567,0.049203090801672324,baseline,car_raw
XLY,213,baseline,d0_p1,car_raw,surprise_bps,HC1,0.2553697470682646,0.06638436907137146,-2.73160146271473,1.1683518932290815,-5.021529094712917,-0.44167383071654354,-2.337995494803498,0.01938748185352365,baseline,car_raw
XLB,213,baseline,d0_p1,car_raw,surprise_bps,HC1,0.08747149117335727,0.0626868905150475,-2.556428576491366,0.9122590640214586,-4.344423486543644,-0.7684336664390876,-2.8023054824163767,0.005073880374342104,baseline,car_raw
XLF,213,baseline,d0_p1,car_raw,surprise_bps,HC1,0.03222613033762868,0.02894715571062767,-2.07367738921967,1.2569045878274672,-4.537165113364667,0.38981033492532724,-1.6498288010898081,0.09897795630039087,baseline,car_raw
XLI,213,baseline,d0_p1,car_raw,surprise_bps,HC1,0.15607974754084125,0.04596716185544225,-2.0686724447591622,0.9136264779026398,-3.8593474367705163,-0.2779974527478083,-2.264243095830689,0.02355916732073883,baseline,car_raw
SPY,214,baseline,d0_p1,car_raw,surprise_bps,HC1,0.13600911143354288,0.04097774258294107,-1.769816661181612,0.8201199691789908,-3.3772222637745335,-0.16241105858869098,-2.1579972780730454,0.030928043425144377,baseline,car_raw
GLD,164,baseline,d0_p1,car_raw,surprise_bps,HC1,0.1836615128315886,0.025446725934639036,-1.7456693270436825,0.8939704945450424,-3.4978192995934263,0.006480645506061478,-1.9527147010954593,0.05085341072129748,baseline,car_raw
XLV,213,baseline,d0_p1,car_raw,surprise_bps,HC1,0.12983448813216786,0.024207395919735197,-1.3156317470770407,0.7709006750876022,-2.8265693059063555,0.19530581175227368,-1.706616415827548,0.08789337195465774,baseline,car_raw
